Date,EURUSD=X,"GARCH(1,1) Volatility"
2003-12-31,1.2590018510818481,
2004-01-31,1.2468050718307495,0.022081894878775897
2004-02-29,1.2494065761566162,0.021666616472369827
2004-03-31,1.231299638748169,0.02111905056705752
2004-04-30,1.198293685913086,0.021164581357323818
2004-05-31,1.2198989391326904,0.02240180159269653
2004-06-30,1.218397855758667,0.0224416920855533
2004-07-31,1.2016053199768066,0.021749469853183094
2004-08-31,1.2178043127059937,0.02162216126208729
2004-09-30,1.2433944940567017,0.021496863242452237
2004-10-31,1.2791976928710938,0.021981823807541486
2004-11-30,1.3298048973083496,0.023184197572230867
2004-12-31,1.3565024137496948,0.025515381530934134
2005-01-31,1.305193305015564,0.025111539265648637
2005-02-28,1.3217023611068726,0.026882421884297632
2005-03-31,1.2966973781585693,0.02576991597622991
2005-04-30,1.287597894668579,0.02524899384376333
2005-05-31,1.2307995557785034,0.02418428101130621
2005-06-30,1.2091021537780762,0.02721893854804357
2005-07-31,1.2124004364013672,0.026345900888081534
2005-08-31,1.234095573425293,0.025021209447655103
2005-09-30,1.2028049230575562,0.02454647224142967
2005-10-31,1.1988970041275024,0.024852730508040086
2005-11-30,1.1804981231689453,0.023772760345471135
2005-12-31,1.184104561805725,0.023363194425641814
2006-01-31,1.2148454189300537,0.022530858617979443
2006-02-28,1.1930042505264282,0.02328358309419863
2006-03-31,1.2115044593811035,0.02316000626681759
2006-04-30,1.2635995149612427,0.02286880870163437
2006-05-31,1.2816076278686523,0.02581032918952948
2006-06-30,1.2782983779907227,0.024962794225513948
2006-07-31,1.277400255203247,0.023856828181061787
2006-08-31,1.2809016704559326,0.022920705009603116
2006-09-30,1.2662074565887451,0.022160108092617512
2006-10-31,1.2766989469528198,0.021817970244285063
2006-11-30,1.325100064277649,0.021394667280539872
2006-12-31,1.3198009729385376,0.02398158984490527
2007-01-31,1.3023037910461426,0.023057495410471283
2007-02-28,1.322891354560852,0.022648672443033195
2007-03-31,1.3358982801437378,0.022475971167865795
2007-04-30,1.3652063608169556,0.021996170796389613
2007-05-31,1.3456052541732788,0.022459641512029695
2007-06-30,1.3536012172698975,0.02223242104553908
2007-07-31,1.3672035932540894,0.02165661629844039
2007-08-31,1.3642005920410156,0.021338482987947553
2007-09-30,1.4264928102493286,0.020849947702523432
2007-10-31,1.4471989870071411,0.024853717714904324
2007-11-30,1.469594120979309,0.024189154550731434
2007-12-31,1.4601097106933594,0.023703737340564135
2008-01-31,1.4865025281906128,0.022882395890859317
2008-02-29,1.519202709197998,0.02282985026482261
2008-03-31,1.5757957696914673,0.023121080909591887
2008-04-30,1.5622069835662842,0.025137657475445153
2008-05-31,1.5540982484817505,0.02414359231843363
2008-06-30,1.57500159740448,0.023215787096997245
2008-07-31,1.5593082904815674,0.022785907985628986
2008-08-31,1.4670931100845337,0.022254434804452446
2008-09-30,1.409641981124878,0.02893186996644286
2008-10-31,1.2701960802078247,0.029978663170290146
2008-11-30,1.269792914390564,0.043274851935706765
2008-12-31,1.3979953527450562,0.039600166566893025
2009-01-31,1.2836971282958984,0.047444003358852016
2009-02-28,1.2678931951522827,0.050962830521742816
2009-03-31,1.3246963024139404,0.04650756160658443
2009-04-30,1.323521614074707,0.044642941976031504
2009-05-31,1.4157087802886963,0.040797769118157474
2009-06-30,1.4038830995559692,0.043079135328923164
2009-07-31,1.4260046482086182,0.03951679752326337
2009-08-31,1.434267520904541,0.0366592502598521
2009-09-30,1.465502142906189,0.033889961054055215
2009-10-31,1.4732965230941772,0.03217929741770822
2009-11-30,1.5038950443267822,0.03002140805920123
2009-12-31,1.4327058792114258,0.028871120300043854
2010-01-31,1.3866932392120361,0.031167126772249996
2010-02-28,1.3631035089492798,0.03087487954451058
2010-03-31,1.3508037328720093,0.029356927635342728
2010-04-30,1.3298048973083496,0.02770495592966492
2010-05-31,1.2287880182266235,0.026615809452620254
2010-06-30,1.223002314567566,0.03549509783204829
2010-07-31,1.3039000034332275,0.03286468912059678
2010-08-31,1.266592264175415,0.03667612425605194
2010-09-30,1.3628062009811401,0.03507160526742027
2010-10-31,1.377808928489685,0.0398873857617969
2010-11-30,1.3103927373886108,0.03680931223929831
2010-12-31,1.3301233053207397,0.03748321664832718
2011-01-31,1.3572757244110107,0.03487856507898994
2011-02-28,1.373437762260437,0.032928725178726644
2011-03-31,1.4121301174163818,0.03084802955524174
2011-04-30,1.4844063520431519,0.030146593718262022
2011-05-31,1.4322338104248047,0.03235496759039116
2011-06-30,1.4478904008865356,0.03217210319773802
2011-07-31,1.4331985712051392,0.030166069662110055
2011-08-31,1.4433138370513916,0.02843001668398461
2011-09-30,1.3585848808288574,0.02686348389653146
2011-10-31,1.4140071868896484,0.0318208385456941
2011-11-30,1.3324095010757446,0.03225570591055112
2011-12-31,1.2956053018569946,0.035424550631133554
2012-01-31,1.3139568567276,0.03394153405095433
2012-02-29,1.3477997779846191,0.031805357131334845
2012-03-31,1.3313806056976318,0.030728738112353424
2012-04-30,1.3241524696350098,0.02898745501724634
2012-05-31,1.2374706268310547,0.027296741931678768
2012-06-30,1.2440905570983887,0.033520420947951594
2012-07-31,1.2259409427642822,0.03117382073160446
2012-08-31,1.2510946989059448,0.02947638875719031
2012-09-30,1.2913223505020142,0.028400568165768657
2012-10-31,1.2962603569030762,0.02856277760574319
2012-11-30,1.2973533868789673,0.026910400781762767
2012-12-31,1.3227688074111938,0.025483654285521743
2013-01-31,1.3568336963653564,0.025048291198458417
2013-02-28,1.3150973320007324,0.02523700229764787
2013-03-31,1.2815911769866943,0.02601435722661779
2013-04-30,1.3095861673355103,0.02603228901054599
2013-05-31,1.3043931722640991,0.025673146156877723
2013-06-30,1.3035939931869507,0.024470725709062807
2013-07-31,1.3264886140823364,0.023432509135524617
2013-08-31,1.3236267566680908,0.02323353555357647
2013-09-30,1.349545955657959,0.0224115296212866
2013-10-31,1.3724011182785034,0.022575954405158874
2013-11-30,1.360396146774292,0.022497852809121966
2013-12-31,1.3810056447982788,0.021966592457089717
2014-01-31,1.3558770418167114,0.021882017915933177
2014-02-28,1.3707455396652222,0.022057859417594906
2014-03-31,1.3752131462097168,0.021708784613325063
2014-04-30,1.3813681602478027,0.02116876577895062
2014-05-31,1.360451579093933,0.020749545610891054
2014-06-30,1.3644425868988037,0.020917052554284082
2014-07-31,1.3396027088165283,0.020516171316455167
2014-08-31,1.3184958696365356,0.020982286062241135
2014-09-30,1.269083857536316,0.021147759125270824
2014-10-31,1.2613362073898315,0.023941605078242098
2014-11-30,1.246199131011963,0.023070171120153256
2014-12-31,1.2162047624588013,0.022587849853227347
2015-01-31,1.13355553150177,0.023177985507866285
2015-02-28,1.1205360889434814,0.03153059201349896
2015-03-31,1.0830246210098267,0.029640191037159504
2015-04-30,1.1114321947097778,0.029805078107376332
2015-05-31,1.0960345268249512,0.02912110638388688
2015-06-30,1.122296690940857,0.027707710915578436
2015-07-31,1.0939244031906128,0.027212856394141775
2015-08-31,1.1214030981063843,0.02697544636611358
2015-09-30,1.1255937814712524,0.026720811278203433
2015-10-31,1.0993843078613281,0.02535032501091854
2015-11-30,1.0583018064498901,0.025284867364909657
2015-12-31,1.093398094177246,0.02694490228571313
2016-01-31,1.0936970710754395,0.02752585129247107
2016-02-29,1.0923947095870972,0.026002847610933365
2016-03-31,1.1334655284881592,0.024719319997569694
2016-04-30,1.135589361190796,0.026372705036274802
2016-05-31,1.1148396730422974,0.02503575392493372
2016-06-30,1.1128050088882446,0.024600954086046636
2016-07-31,1.108438491821289,0.023547308833491445
2016-08-31,1.1153244972229004,0.022695296601663445
2016-09-30,1.121956706047058,0.022044827373048165
2016-10-31,1.0984665155410767,0.02150276945252891
2016-11-30,1.0648492574691772,0.02200909882875973
2016-12-31,1.0575296878814697,0.023531667652953378
2017-01-31,1.0708587169647217,0.022752186411318216
2017-02-28,1.0584250688552856,0.02236012700405155
